stno,stat_name,SLV_m,LON,LAT,CITY,ADD,START,END,NOTE,OLD,NEW,url_nam,url_nam25
C1T970,大農,183.0,121.4133,23.6152,花蓮縣,光復鄉花蓮糖廠之大農農場內(大農段691號),1996/01/01,　,本站於2017/4/29起進行儀器汰換，於2017/6/3完成驗收。,　,　,%E5%A4%A7%E8%BE%B2,%25E5%25A4%25A7%25E8%25BE%25B2
C1T980,龍澗,1306.0,121.4113,24.0233,花蓮縣,秀林鄉龍澗發電廠旁,1996/01/01,　,本站於2017/8/8起進行儀器汰換，於2017/12/1完成驗收。,　,　,%E9%BE%8D%E6%BE%97,%25E9%25BE%258D%25E6%25BE%2597
C1T990,高寮,128.0,121.3568,23.3942,花蓮縣,玉里鎮觀音里15鄰9號(觀音國民小學校園內),1997/07/01,　,本站於2017/8/16起進行儀器汰換，於2017/12/1完成驗收。,　,　,%E9%AB%98%E5%AF%AE,%25E9%25AB%2598%25E5%25AF%25AE
C1TA00,太魯閣,94.0,121.6236,24.1577,花蓮縣,秀林鄉富世291號（太魯閣國家公園管理處內）,2018/08/06,　,　,　,　,%E5%A4%AA%E9%AD%AF%E9%96%A3,%25E5%25A4%25AA%25E9%25AD%25AF%25E9%2596%25A3
C1U501,牛鬥,280.0,121.5737,24.6378,宜蘭縣,大同鄉牛鬥地區,1996/01/01,　,原(C1U500)站因儀器汰換，於1996/1/1更變為(C1U501)站。本站於2017/11/8進行儀器汰換，於2018/3/23完成驗收。,C1U500,　,%E7%89%9B%E9%AC%A5,%25E7%2589%259B%25E9%25AC%25A5
C1U670,寒溪,105.0,121.7169,24.634,宜蘭縣,冬山鄉大進村大進七路51號(大進國民小學校園內),1996/01/01,　,本站於2017/10/11進行儀器汰換，於2017/12/1完成驗收。,　,　,%E5%AF%92%E6%BA%AA,%25E5%25AF%2592%25E6%25BA%25AA
C1U690,新寮,101.0,121.7513,24.6256,宜蘭縣,冬山鄉中山瀑布附近,1996/01/01,　,本站於2017/10/11進行儀器汰換，於2017/12/1完成驗收。,　,　,%E6%96%B0%E5%AF%AE,%25E6%2596%25B0%25E5%25AF%25AE
C1U830,烏石鼻,618.0,121.8394,24.4827,宜蘭縣,蘇澳鎮之烏石鼻(南澳事業區第10鄰班地上),2011/01/01,　,本站於2017/12/20進行儀器汰換，於2018/3/23完成驗收。,　,　,%E7%83%8F%E7%9F%B3%E9%BC%BB,%25E7%2583%258F%25E7%259F%25B3%25E9%25BC%25BB
C1U840,東澳嶺,750.0,121.8485,24.5378,宜蘭縣,南澳鄉,2011/07/01,　,本站於2017/12/18進行儀器汰換，於2018/3/23完成驗收。,　,　,%E6%9D%B1%E6%BE%B3%E5%B6%BA,%25E6%259D%25B1%25E6%25BE%25B3%25E5%25B6%25BA
C1U850,觀音海岸,665.0,121.7786,24.3832,宜蘭縣,南澳鄉之林務局羅東林區管理處和平事業區91林班,2011/07/01,　,本站於2017/10/26進行儀器汰換，於2017/12/1完成驗收。,　,　,%E8%A7%80%E9%9F%B3%E6%B5%B7%E5%B2%B8,%25E8%25A7%2580%25E9%259F%25B3%25E6%25B5%25B7%25E5%25B2%25B8
C1U880,北關,8.0,121.8719,24.9065,宜蘭縣,頭城鎮濱海路三段(北關梗枋漁港北側路邊),2017/12/01,　,原(C1U580)站因移位，於2017/12/1變更為(C1U880)站。,C1U580,　,%E5%8C%97%E9%97%9C,%25E5%258C%2597%25E9%2597%259C
C1U920,思源,2085.0,121.3472,24.3931,宜蘭縣,大同鄉與臺中市和平區交界之羅葉尾山步道邊(大甲溪事業區40林班內),2018/03/23,　,　,　,　,%E6%80%9D%E6%BA%90,%25E6%2580%259D%25E6%25BA%2590
C1V160,達卡努瓦,1040.0,120.7053,23.2798,高雄市,那瑪夏區達卡努瓦里,1992/05/01,　,原名為民生(達卡努瓦)，於2015/10/13更名為達卡努瓦。本站於2015/10/13起進行儀器汰換，並於2015/12/31完成驗收。,　,　,%E9%81%94%E5%8D%A1%E5%8A%AA%E7%93%A6,%25E9%2581%2594%25E5%258D%25A1%25E5%258A%25AA%25E7%2593%25A6
C1V170,排雲,3690.0,120.9541,23.4636,高雄市,桃源區排雲山莊往南峰方向步行約6小時(登山口-8.5k排雲山莊-1.5k測站),1992/05/01,　,本站於2015/11/3起進行儀器汰換，並於2015/12/31完成驗收。,　,　,%E6%8E%92%E9%9B%B2,%25E6%258E%2592%25E9%259B%25B2
C1V190,南天池,2700.0,120.9118,23.274,高雄市,桃源區長春祠旁之步道步行約50分鐘,1992/05/01,　,本站於2015/10/26起進行儀器汰換，並於2015/12/31完成驗收。,　,　,%E5%8D%97%E5%A4%A9%E6%B1%A0,%25E5%258D%2597%25E5%25A4%25A9%25E6%25B1%25A0
C1V200,梅山,870.0,120.8236,23.2684,高雄市,桃源區梅山里(梅山口遊客中心旁道路步行約10分鐘),1992/05/01,　,本站於2013/2/27進行儀器汰換，並於2013/4/18完成驗收。,　,　,%E6%A2%85%E5%B1%B1,%25E6%25A2%2585%25E5%25B1%25B1
C1V220,小關山,1781.0,120.8136,23.1542,高雄市,桃源區老濃溪事業區99林班地,1992/05/01,　,本站於2013/2/26進行儀器汰換，並於2013/4/18完成驗收。,　,　,%E5%B0%8F%E9%97%9C%E5%B1%B1,%25E5%25B0%258F%25E9%2597%259C%25E5%25B1%25B1
C1V231,高中,731.0,120.7167,23.1349,高雄市,桃源區高中里,2013/04/18,　,原(C1V230)站因儀器汰換，於2013/4/18更變為(C1V231)站。,C1V230,　,%E9%AB%98%E4%B8%AD,%25E9%25AB%2598%25E4%25B8%25AD
C1V300,御油山,1637.0,120.7154,23.002,高雄市,桃源區農業委員會林業試驗所六龜分所鳳崗山苗圃觀測坪內,1992/05/01,　,本站於2013/10/2進行儀器汰換，並於2013/12/1完成驗收。,　,　,%E5%BE%A1%E6%B2%B9%E5%B1%B1,%25E5%25BE%25A1%25E6%25B2%25B9%25E5%25B1%25B1
C1V340,大津,190.0,120.646,22.8883,高雄市,六龜區大津里34號(龍興國小大津分校),1992/05/01,　,本站於2013/8/10進行儀器汰換，並於2013/12/1完成驗收。,　,　,%E5%A4%A7%E6%B4%A5,%25E5%25A4%25A7%25E6%25B4%25A5
C1V390,尖山,60.0,120.3678,22.8132,高雄市,燕巢區尖山里尖山巷11之1號(燕巢國小尖山分校),1992/05/01,　,本站於2013/9/3進行儀器汰換，並於2013/12/1完成驗收。,　,　,%E5%B0%96%E5%B1%B1,%25E5%25B0%2596%25E5%25B1%25B1
C1V570,吉東,82.0,120.5454,22.8542,高雄市,美濃區吉東里吉頂路19號(吉東國小),2013/08/01,　,　,　,　,%E5%90%89%E6%9D%B1,%25E5%2590%2589%25E6%259D%25B1
C1V580,溪南(特生中心),1656.0,120.7885,23.085,高雄市,桃源區石山林道7k(特有生物研究保育中心中海拔試驗站),2013/04/18,　,　,　,　,%E6%BA%AA%E5%8D%97%28%E7%89%B9%E7%94%9F%E4%B8%AD%E5%BF%83%29,%25E6%25BA%25AA%25E5%258D%2597%2528%25E7%2589%25B9%25E7%2594%259F%25E4%25B8%25AD%25E5%25BF%2583%2529
C1V590,新發,741.0,120.6461,23.057,高雄市,六龜區旗山事業區61林班地,2013/12/01,　,　,　,　,%E6%96%B0%E7%99%BC,%25E6%2596%25B0%25E7%2599%25BC
C1V600,藤枝,1561.0,120.757,23.072,高雄市,桃源區藤枝森林遊樂區遊客中心,2013/04/18,　,　,　,　,%E8%97%A4%E6%9E%9D,%25E8%2597%25A4%25E6%259E%259D
C1V780,多納林道,1050.0,120.7379,22.888,高雄市,茂林區多納林道9k(林試所六龜研究中心多納苗圃),2013/12/01,　,　,　,　,%E5%A4%9A%E7%B4%8D%E6%9E%97%E9%81%93,%25E5%25A4%259A%25E7%25B4%258D%25E6%259E%2597%25E9%2581%2593
C1X040,東原,232.0,120.4638,23.2916,臺南市,東山區高原里4鄰31號後方果園,1993/03/01,　,本站於2015/6/30起進行儀器汰換，並於2015/12/31完成驗收。,　,　,%E6%9D%B1%E5%8E%9F,%25E6%259D%25B1%25E5%258E%259F
C1Z030,紅葉,218.0,121.3388,23.4931,花蓮縣,萬榮鄉紅葉村教堂附近,1997/07/01,　,本站於2017/8/6起進行儀器汰換，於2017/12/1完成驗收。,　,　,%E7%B4%85%E8%91%89,%25E7%25B4%2585%25E8%2591%2589
C1Z040,立山,434.0,121.3274,23.4434,花蓮縣,卓溪鄉立山村後山上,1997/07/01,　,本站於2017/8/19起進行儀器汰換，於2017/12/1完成驗收。,　,　,%E7%AB%8B%E5%B1%B1,%25E7%25AB%258B%25E5%25B1%25B1
C1Z110,三棧,680.0,121.605,24.1156,花蓮縣,秀林鄉雙露山,2017/12/01,　,原(C1Z090)站因移位，於2017/12/1變更為(C1Z110)站。,C1Z090,　,%E4%B8%89%E6%A3%A7,%25E4%25B8%2589%25E6%25A3%25A7
C1Z120,壽豐,62.0,121.5081,23.8709,花蓮縣,壽豐鄉壽豐村壽山路37號(壽豐鄉文康中心),2017/06/03,　,原(C1T890)站因移位，於2017/6/3變更為(C1Z120)站。,C1T860,　,%E5%A3%BD%E8%B1%90,%25E5%25A3%25BD%25E8%25B1%2590
C1Z130,銅門,187.0,121.4928,23.9657,花蓮縣,秀林鄉銅門村69號(銅門國小),2017/06/03,　,原(C1T860)站因移位，於2017/6/3變更為(C1Z130)站。,C1T860,　,%E9%8A%85%E9%96%80,%25E9%258A%2585%25E9%2596%2580
C1Z140,荖溪,950.0,121.4596,23.8906,花蓮縣,秀林鄉,2018/03/23,　,　,　,　,%E8%8D%96%E6%BA%AA,%25E8%258D%2596%25E6%25BA%25AA
C1Z240,中平林道,1163.0,121.2676,23.4212,花蓮縣,卓溪鄉中平林道(玉里林道)約15K鐵牌處步行上山高地,2017/12/01,　,　,　,　,%E4%B8%AD%E5%B9%B3%E6%9E%97%E9%81%93,%25E4%25B8%25AD%25E5%25B9%25B3%25E6%259E%2597%25E9%2581%2593
466921,臺北(師院),6.1,121.51323000000001,25.036275,臺北市,中正區公園路,1992/02/01,1997/09/01,1997年9月遷回原址。,　,　,%E8%87%BA%E5%8C%97%28%E5%B8%AB%E9%99%A2%29,%25E8%2587%25BA%25E5%258C%2597%2528%25E5%25B8%25AB%25E9%2599%25A2%2529
467411,臺南(永康),8.1,120.2367,23.0384,臺南市,永康區中正南路654巷40弄1號,1988/05/01,2002/01/01,2002/01/01遷回臺南市。,　,　,%E8%87%BA%E5%8D%97%28%E6%B0%B8%E5%BA%B7%29,%25E8%2587%25BA%25E5%258D%2597%2528%25E6%25B0%25B8%25E5%25BA%25B7%2529
467570,新竹,32.8,120.9776,24.8004,新竹市,公園路,1938/01/01,1991/07/01,1991/07站址遷往竹北。,　,　,%E6%96%B0%E7%AB%B9,%25E6%2596%25B0%25E7%25AB%25B9
467780,七股,2.9,120.0862,23.147,臺南市,七股區鹽埕237-11號,2001/11/01,2016/06/01,　,　,　,%E4%B8%83%E8%82%A1,%25E4%25B8%2583%25E8%2582%25A1
C0A510,大豹,590.0,121.4215,24.8871,新北市,三峽區(三峽李山神宮附近),1987/06/01,2009/05/16,　,　,　,%E5%A4%A7%E8%B1%B9,%25E5%25A4%25A7%25E8%25B1%25B9
C0A580,屈尺,70.0,121.5463,24.9224,新北市,新店區屈尺里10鄰屈尺路55號(屈尺國民小學國小校園內),1987/06/01,2018/10/30,　,　,C0AI10,%E5%B1%88%E5%B0%BA,%25E5%25B1%2588%25E5%25B0%25BA
C0A590,大尖山,326.0,121.666,25.0515,新北市,汐止區勤進路,1987/06/01,2011/08/12,　,　,　,%E5%A4%A7%E5%B0%96%E5%B1%B1,%25E5%25A4%25A7%25E5%25B0%2596%25E5%25B1%25B1
C0A680,五股,95.0,121.435,25.0834,新北市,五股區248成泰路二段49巷15號(五股國中校園內),2009/12/01,2016/07/02,原(C1A680)站因擴充為氣象站，於2009/12/1升級為(C0A680)站。,C1A680,　,%E4%BA%94%E8%82%A1,%25E4%25BA%2594%25E8%2582%25A1
C0A710,林口,238.0,121.3782,25.0764,新北市,林口區民治路25號(林口國中校園內),2009/12/01,2017/01/03,原(C1A710)站因擴充為氣象站，於2009/12/1升級為(C0A710)站。,C1A710,　,%E6%9E%97%E5%8F%A3,%25E6%259E%2597%25E5%258F%25A3
C0A930,三和,200.0,121.5941,25.2349,新北市,金山區兩湖里(距兩湖分校約300公尺),1995/01/01,2014/03/20,因移位，於2014/4/1更變為(C0A931)站。,　,C0A931,%E4%B8%89%E5%92%8C,%25E4%25B8%2589%25E5%2592%258C
C0A990,大崙尾山,463.0,121.5736,25.1063,臺北市,內湖區大崙尾山(內雙溪森林公園),1997/12/01,2016/06/17,　,　,　,%E5%A4%A7%E5%B4%99%E5%B0%BE%E5%B1%B1,%25E5%25A4%25A7%25E5%25B4%2599%25E5%25B0%25BE%25E5%25B1%25B1
C0A9D0,永和,13.0,121.5048,25.0089,新北市,永和區保生路25號(永平國民小學校園內),1997/12/01,2013/12/03,　,　,　,%E6%B0%B8%E5%92%8C,%25E6%25B0%25B8%25E5%2592%258C
C0A9G0,南港,42.0,121.6029,25.0554,臺北市,南港區興南路62號(東新國小內),1997/12/01,2018/06/07,　,　,　,%E5%8D%97%E6%B8%AF,%25E5%258D%2597%25E6%25B8%25AF
C0A9H0,信義,51.0,121.5646,25.0381,臺北市,信義區莊敬路423巷8弄1號(信義國中內),1997/12/01,2009/03/31,　,　,　,%E4%BF%A1%E7%BE%A9,%25E4%25BF%25A1%25E7%25BE%25A9
C0A9I0,三重,18.0,121.4885,25.064,新北市,三重區中正北路107號(明志國中校園內),1997/12/01,2010/09/29,因移位，於2010/10/11更變為(C0A9I1)站。,　,C0A9I1,%E4%B8%89%E9%87%8D,%25E4%25B8%2589%25E9%2587%258D
C0A9I1,三重,18.0,121.4885,25.0567,新北市,三重區集美街10號(集美國小校園內),2010/10/11,2018/06/27,原(C0A9I0)站因移位，於2010/10/11更變為(C0A9I1)站。,C0A9I0,　,%E4%B8%89%E9%87%8D,%25E4%25B8%2589%25E9%2587%258D
C0AC90,中和,32.0,121.516,24.9902,新北市,中和區景新街467巷37號(景新國小校園內),2009/12/01,2011/07/22,原(C1AC90)站因擴充為氣象站，於2009/12/1升級為(C0AC90)站。,C1AC90,　,%E4%B8%AD%E5%92%8C,%25E4%25B8%25AD%25E5%2592%258C
C0AD20,深坑,57.0,121.6176,25.0014,新北市,深坑區文化街45號(深坑國小內),2009/11/01,2017/07/15,　,　,　,%E6%B7%B1%E5%9D%91,%25E6%25B7%25B1%25E5%259D%2591
C0C450,新屋,92.0,121.1068,24.9713,桃園市,新屋區新屋里(衛生署桃園醫院新屋分院北面停車場邊),1987/06/01,2011/09/21,　,　,　,%E6%96%B0%E5%B1%8B,%25E6%2596%25B0%25E5%25B1%258B
C0C500,楊梅,181.0,121.1483,24.9209,桃園市,楊梅區高山里11鄰梅高路838號(楊梅高中校門口對面空地),2011/12/01,2013/06/29,原(C1C500)站因擴充為氣象站，於2011/12/1升級為(C0C500)站。,C1C500,　,%E6%A5%8A%E6%A2%85,%25E6%25A5%258A%25E6%25A2%2585
C0C520,中壢,151.0,121.1853,24.9676,桃園市,中壢區五權里(中央大學校園內),2007/10/01,2017/12/20,原(C1C520)站因擴充為氣象站，於2007/10/1升級為(C0C520)站。,C1C520,　,%E4%B8%AD%E5%A3%A2,%25E4%25B8%25AD%25E5%25A3%25A2
C0C570,新屋,5.0,121.0476,25.0076,桃園市,新屋區東興路二段946號,2008/01/01,2014/09/27,原(C1C570)站因擴充為氣象站，於2008/1/1升級為(C0C570)站。,C1C570,　,%E6%96%B0%E5%B1%8B,%25E6%2596%25B0%25E5%25B1%258B
C0C580,新豐,143.0,120.9854,24.8688,新竹縣,新豐鄉,2007/10/01,2008/02/24,原(C0C580)站因縣市代碼不符，於2008/2/25重新編碼為(C0D590)站。,　,C0D590,%E6%96%B0%E8%B1%90,%25E6%2596%25B0%25E8%25B1%2590
C0C610,龍潭,234.0,121.2165,24.8568,桃園市,龍潭區神龍路346號(雙龍國民小學校園內),2007/10/01,2014/03/16,　,　,　,%E9%BE%8D%E6%BD%AD,%25E9%25BE%258D%25E6%25BD%25AD
C0C640,龜山,177.0,121.3757,25.0303,桃園市,龜山區舊路里振興路1169號(大埔國小校園內),2007/12/01,2017/3/22,　,　,　,%E9%BE%9C%E5%B1%B1,%25E9%25BE%259C%25E5%25B1%25B1
C0D370,湖口,79.0,121.044,24.9091,新竹縣,湖口鄉德盛村98-8號(湖口農田水利會內),2011/12/01,2013/09/09,原(C1D370)站因擴充為氣象站，於2011/12/1升級為(C0D370)站。,C1D370,　,%E6%B9%96%E5%8F%A3,%25E6%25B9%2596%25E5%258F%25A3
C0D470,竹東,229.0,121.0579,24.7671,新竹縣,橫山鄉新庄子3號(華山國民中學內),1990/07/21,2007/05/01,　,　,　,%E7%AB%B9%E6%9D%B1,%25E7%25AB%25B9%25E6%259D%25B1
C0E410,觀霧,2087.0,121.1132,24.506,新竹縣,五峰鄉及苗栗縣泰安鄉交界(林務局觀霧國家森林遊樂區遊客中心左前方往樂山基地之路旁),1987/06/01,2007/06/22,　,　,　,%E8%A7%80%E9%9C%A7,%25E8%25A7%2580%25E9%259C%25A7
C0E440,大河,122.0,120.9469,24.6173,苗栗縣,三灣鄉大河村64號(大河國小校園內),2008/01/01,2015/07/23,原(C1E440)站因擴充為氣象站，於2008/1/1升級為(C0E440)站。,C1E440,　,%E5%A4%A7%E6%B2%B3,%25E5%25A4%25A7%25E6%25B2%25B3
C0E580,苑里,60.0,120.6801,24.4335,苗栗縣,苑裡鎮,1990/07/21,2011/06/13,　,　,　,%E8%8B%91%E9%87%8C,%25E8%258B%2591%25E9%2587%258C
C0E760,苑裡,19.0,120.6582,24.4485,苗栗縣,苑裡鎮育才街100號(國立苑裡高中),2011/11/01,2013/07/13,　,　,　,%E8%8B%91%E8%A3%A1,%25E8%258B%2591%25E8%25A3%25A1
C0F860,梨山,1980.0,121.2593,24.2552,臺中市,和平區梨山里福壽路10號（梨山國小）,1990/07/21,2004/06/01,　,　,C0F861,%E6%A2%A8%E5%B1%B1,%25E6%25A2%25A8%25E5%25B1%25B1
C0F900,雙崎,535.0,120.9043,24.2886,臺中市,和平區自由里東崎路2段116號內,1990/07/21,2017/05/26,　,　,　,%E9%9B%99%E5%B4%8E,%25E9%259B%2599%25E5%25B4%258E
C0F920,石岡,290.0,120.7703,24.2801,臺中市,石岡區石岡里豐勢路1238號(石岡壩管理中心內),2011/11/01,2016/09/12,原(C1F920)站因擴充為氣象站，於2011/11/1升級為(C0F920)站。,C1F920,　,%E7%9F%B3%E5%B2%A1,%25E7%259F%25B3%25E5%25B2%25A1
C0F950,合歡山,3430.0,121.2726,24.1435,南投縣,仁愛鄉(近合歡山三角點，由松雪樓開車約15分鐘，大甲溪事業區第81林班),1990/07/01,2008/02/24,原(C0F950)站因縣市代碼不符，於2008/2/25重新編碼為(C0H9C0)站。,　,C0H9C0,%E5%90%88%E6%AD%A1%E5%B1%B1,%25E5%2590%2588%25E6%25AD%25A1%25E5%25B1%25B1
C0F990,橫山,253.0,120.6073,24.2191,臺中市,大雅區橫山通山路46號(台中高爾球場辦公室後面),2008/04/01,2015/07/30,原(C1F990)站因擴充為氣象站，於2008/4/1升級為(C0F990)站。,C1F990,　,%E6%A9%AB%E5%B1%B1,%25E6%25A9%25AB%25E5%25B1%25B1
C0G710,台西,64.0,120.2798,23.8485,彰化縣,大城鄉臺西村許厝巷2之10號旁,1992/07/01,2015/05/25,　,　,　,%E5%8F%B0%E8%A5%BF,%25E5%258F%25B0%25E8%25A5%25BF
C0H980,中興新村,83.0,120.9951,23.9363,南投縣,南投市中興新村,1992/05/01,1996/01/10,　,　,　,%E4%B8%AD%E8%88%88%E6%96%B0%E6%9D%91,%25E4%25B8%25AD%25E8%2588%2588%25E6%2596%25B0%25E6%259D%2591
C0K290,宜梧,3.0,120.1726,23.5422,雲林縣,口湖鄉口湖村191號木宜梧農場(口湖段下湖口425號),1993/03/01,2010/09/15,因觀測位置不佳，於2010/9/27更變為(C0K291)站。,　,C0K291,%E5%AE%9C%E6%A2%A7,%25E5%25AE%259C%25E6%25A2%25A7
C0K300,大埔,369.0,120.6053,23.6413,雲林縣,古坑鄉朝陽村北極殿旁,1993/03/01,2015/06/05,　,　,　,%E5%A4%A7%E5%9F%94,%25E5%25A4%25A7%25E5%259F%2594
C0O890,南化,167.0,120.4886,23.0427,臺南市,南化區,1992/05/01,1996/01/01,　,　,　,%E5%8D%97%E5%8C%96,%25E5%258D%2597%25E5%258C%2596
C0O910,新營,16.0,120.3215,23.2923,臺南市,柳營區73603太康里一號(太康段523-12號),1993/03/01,2015/06/04,　,　,　,%E6%96%B0%E7%87%9F,%25E6%2596%25B0%25E7%2587%259F
C0R340,牡丹,285.0,120.8378,22.1924,屏東縣,牡丹鄉牡丹國民小學,1997/07/01,1999/04/12,原(C0R340)站於1999/4/12變更為(C1R340)站。,　,C1R340,%E7%89%A1%E4%B8%B9,%25E7%2589%25A1%25E4%25B8%25B9
C0R430,東港,31.0,120.4417,22.4649,屏東縣,東港鎮豐漁街66號(國立東港高級海事水產職業學校),2009/01/01,2018/07/31,本站於2013/6/18 進行儀器汰換，並於2013/8/1完成驗收。,　,　,%E6%9D%B1%E6%B8%AF,%25E6%259D%25B1%25E6%25B8%25AF
C0R500,竹田,32.0,120.544,22.5849,屏東縣,竹田鄉中正路123號(竹田鄉公所),2013/08/01,2018/08/02,　,　,　,%E7%AB%B9%E7%94%B0,%25E7%25AB%25B9%25E7%2594%25B0
C0S720,靜浦,92.0,121.4948,23.4551,花蓮縣,豐濱鄉靜浦村活動中心後山上,1997/07/01,2008/02/24,原(C0S720)站因縣市代碼不符，於2008/2/25重新編碼為(C0T9M0)站。,　,C0T9M0,%E9%9D%9C%E6%B5%A6,%25E9%259D%259C%25E6%25B5%25A6
C0T840,新城,32.0,121.6056,23.9988,花蓮縣,新城鄉北埔村北埔路170號(北埔國民小學內),1996/01/01,2009/09/24,因移位，於2009/10/15更變為(C0T841)站。,　,C0T841,%E6%96%B0%E5%9F%8E,%25E6%2596%25B0%25E5%259F%258E
C0T841,新城,23.0,121.6095,24.0379,花蓮縣,新城鄉大漢村樹人街1號(大漢技術學院內),2009/10/15,2017/08/25,原(C0T840)站因移位，於2009/10/15更變為(C0T841)，再因移位於2017/12/1更變為(C0Z180)站。,C0T840,C0Z180,%E6%96%B0%E5%9F%8E,%25E6%2596%25B0%25E5%259F%258E
C0T9C0,富世,109.0,121.6296,24.1482,花蓮縣,秀林鄉富世村127號(富世國小校園內),2004/06/01,2017/08/25,原(C0T9C0)站因移位，於2017/12/1變更為(C0Z190)站。,　,C0Z190,%E5%AF%8C%E4%B8%96,%25E5%25AF%258C%25E4%25B8%2596
C0U620,壯圍,17.0,121.7897,24.7437,宜蘭縣,壯圍鄉壯五路40號(壯圍國民小學操場旁),2010/07/01,2018/01/31,原(C1U620)站因擴充為氣象站，於2010/7/1升級為(C0U620)站。,C1U620,　,%E5%A3%AF%E5%9C%8D,%25E5%25A3%25AF%25E5%259C%258D
C0U640,羅東,24.0,121.7478,24.6838,宜蘭縣,羅東鎮羅東公園,1996/01/01,2015/12/03,　,　,　,%E7%BE%85%E6%9D%B1,%25E7%25BE%2585%25E6%259D%25B1
C0U680,冬山,22.0,121.7935,24.6324,宜蘭縣,冬山鄉南興村照安路26號(冬山國民中學內),2010/07/01,2017/10/10,原(C1U680)站因擴充為氣象站，於2010/7/1升級為(C0U680)站，再因移位，於2017/12/1變更為(C0U910)站。,C1U680,C0U910,%E5%86%AC%E5%B1%B1,%25E5%2586%25AC%25E5%25B1%25B1
C0U730,思源,1984.0,121.3567,24.3972,宜蘭縣,大同鄉(思源啞口旁，大甲溪事業區第40林班),1996/01/01,2017/11/16,　,　,　,%E6%80%9D%E6%BA%90,%25E6%2580%259D%25E6%25BA%2590
C0V150,表湖,1163.0,120.6647,23.2602,高雄市,那瑪夏區曾文水庫表湖雨量測報站旁,1988/12/01,2018/01/31,本站於 2013/3/19 進行儀器汰換，並於2013/8/1完成驗收。,　,　,%E8%A1%A8%E6%B9%96,%25E8%25A1%25A8%25E6%25B9%2596
C0V430,左營,26.0,120.2937,22.6779,高雄市,左營區曾子路281號（左營國中舊校區內）,2013/12/01,2015/09/08,原(C1V430)站因移位及擴充為氣象站，於2013/12/1升級為(C0V430)站。,C1V430,　,%E5%B7%A6%E7%87%9F,%25E5%25B7%25A6%25E7%2587%259F
C0X020,關子嶺,403.0,120.5116,23.326999999999998,臺南市,白河區關嶺里,1993/05/01,2015/04/16,　,　,　,%E9%97%9C%E5%AD%90%E5%B6%BA,%25E9%2597%259C%25E5%25AD%2590%25E5%25B6%25BA
C0Z060,玉里,130.0,121.3178,23.3446,花蓮縣,玉里鎮中華路414號內(林務局花蓮林管處玉里工作站宿舍旁),1997/07/01,2008/02/19,因移位，於2008/2/20更變為(C0Z061)站。,　,C0Z061,%E7%8E%89%E9%87%8C,%25E7%258E%2589%25E9%2587%258C
C0Z260,豐裡,64.0,121.5076,23.8421,花蓮縣,壽豐鄉豐裡村中山路299號(豐裡國小),2017/06/03,2017/12/06,2017/12/26起因施工暫時無法提供資料,　,　,%E8%B1%90%E8%A3%A1,%25E8%25B1%2590%25E8%25A3%25A1
C1A640,石碇,140.0,121.6629,24.9937,新北市,石碇區湳窟34號附近,1987/06/01,2009/11/30,因擴充為氣象站，於2009/12/1升級為(C0A640)站。,　,C0A640,%E7%9F%B3%E7%A2%87,%25E7%259F%25B3%25E7%25A2%2587
C1A650,火燒寮,380.0,121.7426,25.0024,新北市,平溪區東勢村,1987/06/01,2009/11/30,因擴充為氣象站，於2009/12/1升級為(C0A650)站。,　,C0A650,%E7%81%AB%E7%87%92%E5%AF%AE,%25E7%2581%25AB%25E7%2587%2592%25E5%25AF%25AE
C1A660,瑞芳,101.0,121.8013,25.1132,新北市,瑞芳區龍山里逢甲路360號(義方國民小學校園內),1987/06/01,2009/11/30,因擴充為氣象站，於2009/12/1升級為(C0A660)站。,　,C0A660,%E7%91%9E%E8%8A%B3,%25E7%2591%259E%25E8%258A%25B3
C1A670,新莊,9.0,121.4468,25.0515,新北市,新莊區立言里新泰路359號(新泰國民中學旁),1987/06/01,2009/03/19,　,　,　,%E6%96%B0%E8%8E%8A,%25E6%2596%25B0%25E8%258E%258A
C1A680,五股,95.0,121.4354,25.0835,新北市,五股區成泰路二段49巷15號(五股國中校園內),1987/06/01,2009/11/30,因擴充為氣象站，於2009/12/1升級為(C0A680)站。,　,C0A680,%E4%BA%94%E8%82%A1,%25E4%25BA%2594%25E8%2582%25A1
C1A690,木柵,260.0,121.5863,24.980999999999998,臺北市,文山區萬壽路115號(木柵指南宮前左側步道上),1987/06/01,2009/07/14,　,　,　,%E6%9C%A8%E6%9F%B5,%25E6%259C%25A8%25E6%259F%25B5
